name,route_url,crag_param_id,crag_name,sector_name,sector_url,sector_lat,sector_lon,sector_maps_url,id,genre,grade_int,project,param_id,crimpers,slopers,jugs,crack,pockets,tufas,fingery,powerful,dyno,endurance,technical,mental,roof,overhang,vertical,slab,traverse,sitstart,topslasthold,tradgear_required,dangerous,ascents_done_count,rating,page_grade_label,page_grade_int,page_ascents,page_rating,page_name
,https://thetopo.com/crags/orhem/routes/mighty-magic-monster,orhem,,Lilla skogsväggen,https://thetopo.com/crags/orhem/topos/lilla-skogsvaggen,59.24392,18.148556,"https://www.google.com/maps?q=59.24392,18.148556",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6C+,650,64,1.1,Mighty Magic Monster
,https://thetopo.com/crags/orhem/routes/mr-mambo-mama,orhem,,Lilla skogsväggen,https://thetopo.com/crags/orhem/topos/lilla-skogsvaggen,59.24392,18.148556,"https://www.google.com/maps?q=59.24392,18.148556",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6A+,450,5,1.0,Mr Mambo Mama
,https://thetopo.com/crags/orhem/routes/flickornas-brigad,orhem,,Kolonin,https://thetopo.com/crags/orhem/topos/kolonin,59.248221,18.143063,"https://www.google.com/maps?q=59.248221,18.143063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6C,600,2,0.0,Flickornas brigad
,https://thetopo.com/crags/orhem/routes/smaborgaren,orhem,,Servitutväggen,https://thetopo.com/crags/orhem/topos/servitutvaggen,59.249077,18.146871,"https://www.google.com/maps?q=59.249077,18.146871",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6A+,450,17,1.0,Småborgaren
,https://thetopo.com/crags/orhem/routes/kwah,orhem,,Bortre väggarna,https://thetopo.com/crags/orhem/topos/bortre-vaggarna,59.241928,18.163673,"https://www.google.com/maps?q=59.241928,18.163673",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6A,400,3,0.0,Kwäh
,https://thetopo.com/crags/orhem/routes/sven-kan-inte-fina-saker,orhem,,Kolonin,https://thetopo.com/crags/orhem/topos/kolonin,59.248221,18.143063,"https://www.google.com/maps?q=59.248221,18.143063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6A,400,2,0.0,Sven kan inte fina saker
,https://thetopo.com/crags/orhem/routes/inget-att-spotta-pa,orhem,,Kolonin,https://thetopo.com/crags/orhem/topos/kolonin,59.248221,18.143063,"https://www.google.com/maps?q=59.248221,18.143063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6A+,450,2,0.0,Inget att spotta på
,https://thetopo.com/crags/orhem/routes/asah,orhem,,Bortre väggarna,https://thetopo.com/crags/orhem/topos/bortre-vaggarna,59.241928,18.163673,"https://www.google.com/maps?q=59.241928,18.163673",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,300,4,0.0,Asäh
,https://thetopo.com/crags/orhem/routes/forst-igen-65457,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4+,275,56,1.0,Först igen
,https://thetopo.com/crags/orhem/routes/flash-gordon-67593,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6C,600,126,1.6869,Flash Gordon
,https://thetopo.com/crags/orhem/routes/80129,orhem,,Ormväggen,https://thetopo.com/crags/orhem/topos/ormvaggen,59.241131,18.152826,"https://www.google.com/maps?q=59.241131,18.152826",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6C,600,13,1.125,Stay alive
,https://thetopo.com/crags/orhem/routes/bizzare,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7B,800,12,1.5,Bizzare
,https://thetopo.com/crags/orhem/routes/projekt-1-82720,orhem,,Transgression,https://thetopo.com/crags/orhem/topos/ny-vagg-1,59.257666,18.131561,"https://www.google.com/maps?q=59.257666,18.131561",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6C,600,0,0.0,Projekt 1
,https://thetopo.com/crags/orhem/routes/projekt-2-82721,orhem,,Transgression,https://thetopo.com/crags/orhem/topos/ny-vagg-1,59.257666,18.131561,"https://www.google.com/maps?q=59.257666,18.131561",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7A+,750,0,0.0,projekt 2
